Fecha,BRL,CLP,COP,KRW,ZAR,INR,MXN,PEN,PLN,CZK,RUB,THB,TRY,HUF,ILS,DXY,ARS,CNY,IDR,MYR
15/12/23,4.9438,875.3,3937.5,1296.35,18.3119,83.0013,17.2061,3.7632,3.9764,22.4706,90.3069,34.842,28.9962,351.15,3.6785,102.55,801.0748,7.1215,15493.0,4.6693
16/12/23,4.9438,875.3,3937.5,1296.35,18.3119,83.0013,17.2061,3.7632,3.9764,22.4706,90.3069,34.842,28.9962,351.15,3.6785,102.55,801.0748,7.1215,15493.0,4.6693
17/12/23,4.9438,875.3,3937.5,1296.35,18.3119,83.0013,17.2061,3.7632,3.9764,22.4706,90.3069,34.842,28.9962,351.15,3.6785,102.55,801.0748,7.1215,15493.0,4.6693
18/12/23,4.9036,871.68,3934.7,1297.25,18.5855,83.0625,17.1638,3.7422,3.9596,22.4378,90.2207,35.0,29.0547,351.92,3.6629,102.561,802.6249,7.1311,15510.0,4.6947
19/12/23,4.8642,861.7,3934.6,1307.85,18.3221,83.185,17.07,3.719,3.939,22.3393,90.527,34.995,29.0935,350.22,3.6516,102.167,802.6252,7.1185,15506.0,4.6783
20/12/23,4.9146,871.75,3950.45,1298.95,18.327,83.18,17.1463,3.7073,3.9715,22.3799,90.9259,34.9,29.1361,351.08,3.6446,102.408,803.7307,7.1386,15511.0,4.658
21/12/23,4.8812,880.13,3946.3,1305.2,18.361,83.275,17.0319,3.7087,3.929,22.3179,91.953,34.855,29.138,347.08,3.6193,101.843,804.1959,7.1378,15525.0,4.6545
22/12/23,4.861,889.0,3898.0,1302.9,18.4313,83.15,16.9753,3.686,3.9355,22.3265,92.3211,34.64,29.241,345.88,3.6096,101.698,804.7749,7.1358,15484.0,4.6285
23/12/23,4.861,889.0,3898.0,1302.9,18.4313,83.15,16.9753,3.686,3.9355,22.3265,92.3211,34.64,29.241,345.88,3.6096,101.698,804.7749,7.1358,15484.0,4.6285
24/12/23,4.861,889.0,3898.0,1302.9,18.4313,83.15,16.9753,3.686,3.9355,22.3265,92.3211,34.64,29.241,345.88,3.6096,101.698,804.7749,7.1358,15484.0,4.6285
25/12/23,4.861,889.0,3898.0,1302.9,18.493,83.15,17.0116,3.686,3.9413,22.2313,92.3211,34.61,29.2255,345.88,3.608,101.698,804.7749,7.1364,15484.0,4.6285
26/12/23,4.8214,892.92,3857.3,1294.3,18.6407,83.1938,16.9806,3.692,3.919,22.2186,92.3211,34.575,29.3208,345.76,3.6252,101.466,804.8059,7.1428,15484.0,4.6388
27/12/23,4.833,882.75,3818.9,1294.2,18.3975,83.3488,16.9204,3.6945,3.8897,22.2342,91.6257,34.38,29.3851,344.12,3.619,100.986,807.4249,7.1426,15430.0,4.6302
28/12/23,4.8572,885.1,3865.8,1288.1,18.5389,83.1725,16.9544,3.7045,3.9193,22.333,88.5,34.14,29.4527,345.66,3.627,101.229,807.9999,7.1105,15418.0,4.609
29/12/23,4.8572,879.0,3865.8,1288.1,18.3621,83.21,16.972,3.7035,3.936,22.3633,89.4717,34.14,29.528,347.22,3.6195,101.333,808.475,7.1,15399.0,4.594
30/12/23,4.8572,879.0,3865.8,1288.1,18.3621,83.21,16.972,3.7035,3.936,22.3633,89.4717,34.14,29.528,347.22,3.6195,101.333,808.475,7.1,15399.0,4.594
31/12/23,4.8572,879.0,3865.8,1288.1,18.3621,83.21,16.972,3.7035,3.936,22.3633,89.4717,34.14,29.528,347.22,3.6195,101.333,808.475,7.1,15399.0,4.594
01/01/24,4.8572,879.0,3865.8,1288.1,18.3621,83.235,16.972,3.7035,3.936,22.3633,89.4717,34.14,29.528,347.22,3.6255,101.333,808.475,7.1,15399.0,4.594
02/01/24,4.9173,885.25,3881.49,1300.55,18.569,83.3163,17.0258,3.7035,3.9952,22.5496,91.0751,34.14,29.7282,349.11,3.6577,102.2,810.6499,7.1432,15470.0,4.6058
03/01/24,4.9191,880.18,3916.0,1305.05,18.7192,83.2875,17.016,3.7345,3.985,22.5712,91.6447,34.335,29.7714,348.03,3.6622,102.494,811.1499,7.1494,15481.0,4.6328
04/01/24,4.9011,889.33,3933.8,1310.15,18.7043,83.2275,17.0146,3.724,3.9714,22.5397,91.3159,34.45,29.7535,346.15,3.6607,102.422,811.7499,7.1608,15491.0,4.635
05/01/24,4.8759,890.13,3880.27,1315.65,18.6852,83.1625,16.8792,3.7371,3.9772,22.4864,90.9373,34.722,29.7961,345.5,3.6796,102.412,812.2499,7.1471,15516.0,4.6553
06/01/24,4.8759,890.13,3880.27,1315.65,18.6852,83.1625,16.8792,3.7371,3.9772,22.4864,90.9373,34.722,29.7961,345.5,3.6796,102.412,812.2499,7.1471,15516.0,4.6553
07/01/24,4.8759,890.13,3880.27,1315.65,18.6852,83.1625,16.8792,3.7371,3.9772,22.4864,90.9373,34.722,29.7961,345.5,3.6796,102.412,812.2499,7.1471,15516.0,4.6553
08/01/24,4.874,904.88,3875.0,1315.85,18.6606,83.135,16.8375,3.7118,3.9574,22.3872,91.009,35.028,29.9025,344.72,3.6977,102.209,813.8525,7.1515,15526.0,4.6515
09/01/24,4.9072,917.73,3944.4,1315.8,18.6969,83.115,16.9657,3.7088,3.9791,22.493,89.7216,34.952,29.9592,346.87,3.7332,102.57,814.3499,7.1687,15520.0,4.6425
10/01/24,4.893,915.53,3937.0,1320.25,18.694,83.0375,16.9741,3.7019,3.9527,22.4073,89.6194,34.982,29.9661,344.61,3.7423,102.362,814.9605,7.1727,15570.0,4.642
11/01/24,4.8712,911.0,3919.8,1312.8,18.6423,83.0338,16.9129,3.7023,3.9667,22.4974,88.7053,35.052,30.0161,345.44,3.7363,102.291,815.45,7.1668,15549.0,4.644
12/01/24,4.8544,909.23,3911.5,1313.85,18.6537,82.92,16.8683,3.696,3.9794,22.4932,88.387,35.057,30.0855,346.21,3.737,102.404,816.0499,7.1675,15550.0,4.6477
13/01/24,4.8544,909.23,3911.5,1313.85,18.6537,82.92,16.8683,3.696,3.9794,22.4932,88.387,35.057,30.0855,346.21,3.737,102.404,816.0499,7.1675,15550.0,4.6477
14/01/24,4.8544,909.23,3911.5,1313.85,18.6537,82.92,16.8683,3.696,3.9794,22.4932,88.387,35.057,30.0855,346.21,3.737,102.404,816.0499,7.1675,15550.0,4.6477
15/01/24,4.8656,911.38,3911.4,1320.25,18.6752,82.8887,16.8821,3.6982,3.9892,22.5518,87.8599,34.95,30.0827,345.96,3.7557,102.404,817.6769,7.1715,15555.0,4.6707
16/01/24,4.927,925.0,3948.4,1331.75,18.9712,83.075,17.2151,3.7192,4.0377,22.752,88.3046,35.372,30.105,348.92,3.7795,103.357,818.1499,7.1877,15593.0,4.6945
17/01/24,4.9313,922.85,3957.2,1344.35,19.0562,83.1362,17.1973,3.7432,4.0412,22.7309,88.3789,35.503,30.1329,349.56,3.7893,103.45,818.6499,7.1963,15643.0,4.7172
18/01/24,4.9299,918.06,3904.3,1339.3,18.9385,83.12,17.1623,3.7418,4.033,22.7896,89.3895,35.6,30.1305,351.55,3.7584,103.536,819.2499,7.1963,15624.0,4.719
19/01/24,4.9299,910.49,3903.5,1338.9,19.0308,83.0675,17.0847,3.7425,3.9981,22.7467,87.9557,35.522,30.1961,350.59,3.7451,103.288,819.7999,7.1934,15615.0,4.7185
20/01/24,4.9299,910.49,3903.5,1338.9,19.0308,83.0675,17.0847,3.7425,3.9981,22.7467,87.9557,35.522,30.1961,350.59,3.7451,103.288,819.7999,7.1934,15615.0,4.7185
21/01/24,4.9299,910.49,3903.5,1338.9,19.0308,83.0675,17.0847,3.7425,3.9981,22.7467,87.9557,35.522,30.1961,350.59,3.7451,103.288,819.7999,7.1934,15615.0,4.7185
22/01/24,4.9852,909.63,3911.55,1338.8,19.2024,83.0675,17.1839,3.7422,4.0087,22.7653,88.0454,35.673,30.2455,352.38,3.7535,103.331,821.45,7.1909,15637.0,4.7308
23/01/24,4.9503,913.4,3948.2,1333.25,19.0411,83.1588,17.3073,3.7655,4.043,22.9189,88.7253,35.69,30.2637,355.84,3.7585,103.617,821.9455,7.1718,15637.0,4.7277
24/01/24,4.9328,910.25,3923.06,1337.2,18.8881,83.1338,17.2252,3.7622,4.022,22.8232,88.8149,35.68,30.2463,355.93,3.6999,103.236,822.45,7.158,15713.0,4.7315
25/01/24,4.9166,909.45,3938.3,1335.9,18.874,83.1163,17.2029,3.7661,4.0323,22.8031,89.1553,35.728,30.2724,354.96,3.7046,103.574,823.066,7.1739,15826.0,4.7315
26/01/24,4.9109,922.5,3904.45,1336.3,18.7883,83.1163,17.1615,3.7931,4.0239,22.8382,89.8675,35.627,30.2749,356.97,3.6921,103.433,823.5499,7.1774,15825.0,4.73
27/01/24,4.9109,922.5,3904.45,1336.3,18.7883,83.1163,17.1615,3.7931,4.0239,22.8382,89.8675,35.627,30.2749,356.97,3.6921,103.433,823.5499,7.1774,15825.0,4.73
28/01/24,4.9109,922.5,3904.45,1336.3,18.7883,83.1163,17.1615,3.7931,4.0239,22.8382,89.8675,35.627,30.2749,356.97,3.6921,103.433,823.5499,7.1774,15825.0,4.73
29/01/24,4.948,930.1,3926.7,1335.65,18.8117,83.1425,17.2252,3.8081,4.0334,22.9327,89.2524,35.575,30.3477,359.36,3.6572,103.609,825.2555,7.1804,15810.0,4.7335
30/01/24,4.9501,931.45,3908.4,1329.5,18.7995,83.1125,17.1531,3.8137,4.0121,22.8314,89.7533,35.37,30.3539,356.3,3.6573,103.397,825.7499,7.1778,15780.0,4.7273
31/01/24,4.9554,929.08,3928.6,1334.65,18.6849,83.0412,17.2133,3.8054,4.0018,22.9444,89.8547,35.472,30.3398,354.62,3.648,103.274,826.335,7.1689,15783.0,4.733
01/02/24,4.9127,932.55,3885.7,1331.85,18.5989,82.9775,17.08,3.8067,3.9696,22.8587,90.3528,35.458,30.3449,351.97,3.6461,103.048,826.8799,7.1805,15765.0,4.733
02/02/24,4.9704,947.55,3926.9,1322.35,18.8995,82.925,17.1444,3.832,4.0012,23.1221,90.7435,35.25,30.4887,356.04,3.6595,103.922,827.3799,7.1935,15660.0,4.717
03/02/24,4.9704,947.55,3926.9,1322.35,18.8995,82.925,17.1444,3.832,4.0012,23.1221,90.7435,35.25,30.4887,356.04,3.6595,103.922,827.3799,7.1935,15660.0,4.717
04/02/24,4.9704,947.55,3926.9,1322.35,18.8995,82.925,17.1444,3.832,4.0012,23.1221,90.7435,35.25,30.4887,356.04,3.6595,103.922,827.3799,7.1935,15660.0,4.717
05/02/24,4.9824,956.0,3955.6,1330.75,19.0667,83.0638,17.1155,3.8633,4.0419,23.2307,90.6279,35.798,30.5467,359.85,3.6651,104.452,829.0594,7.1985,15708.0,4.749
06/02/24,4.9591,948.98,3961.45,1327.55,18.8271,83.055,17.0373,3.8618,4.0436,23.1772,90.675,35.67,30.4878,359.15,3.6434,104.213,829.5499,7.1901,15730.0,4.7677
07/02/24,4.9717,954.13,3953.65,1327.7,18.9015,82.9688,17.0512,3.8491,4.0315,23.1705,91.2752,35.588,30.5978,360.39,3.6563,104.057,830.1775,7.195,15635.0,4.7607
08/02/24,4.9972,965.5,3947.7,1328.25,18.9695,82.955,17.1462,3.8625,4.0137,23.4143,91.121,35.813,30.6079,360.56,3.6883,104.165,830.6799,7.1968,15635.0,4.7725
09/02/24,4.9544,970.27,3918.15,1328.25,19.024,83.0325,17.088,3.8672,4.0122,23.4144,91.15,35.915,30.6875,358.85,3.6812,104.111,831.2882,7.1936,15635.0,4.765
10/02/24,4.9544,970.27,3918.15,1328.25,19.024,83.0325,17.088,3.8672,4.0122,23.4144,91.15,35.915,30.6875,358.85,3.6812,104.111,831.2882,7.1936,15635.0,4.765
11/02/24,4.9544,970.27,3918.15,1328.25,19.024,83.0325,17.088,3.8672,4.0122,23.4144,91.15,35.915,30.6875,358.85,3.6812,104.111,831.2882,7.1936,15635.0,4.765
12/02/24,4.9544,970.6,3915.5,1328.25,18.9035,83.0025,17.0697,3.8724,4.0028,23.4333,91.222,35.88,30.7243,359.16,3.6536,104.17,831.2882,7.1936,15595.0,4.765
13/02/24,4.9544,970.34,3931.4,1328.05,19.1264,83.01,17.1978,3.878,4.0519,23.6833,91.2949,35.713,30.7181,361.47,3.6725,104.96,831.2882,7.1936,15604.0,4.7633
14/02/24,4.974,958.15,3919.2,1335.35,19.0461,83.0287,17.0876,3.8754,4.0476,23.6731,91.5791,36.13,30.7533,362.33,3.6485,104.723,833.95,7.1936,15604.0,4.7865
15/02/24,4.9739,967.62,3905.1,1334.05,18.9446,83.0437,17.0427,3.8529,4.031,23.5319,92.4363,36.175,30.7298,361.2,3.6161,104.296,834.6,7.1936,15623.0,4.7825
16/02/24,4.9661,971.9,3909.1,1335.55,18.8837,83.0163,17.0562,3.8234,4.027,23.6078,92.3828,36.02,30.8453,361.1,3.6092,104.275,835.1317,7.1936,15624.0,4.7793
17/02/24,4.9661,971.9,3909.1,1335.55,18.8837,83.0163,17.0562,3.8234,4.027,23.6078,92.3828,36.02,30.8453,361.1,3.6092,104.275,835.1317,7.1936,15624.0,4.7793
18/02/24,4.9661,971.9,3909.1,1335.55,18.8837,83.0163,17.0562,3.8234,4.027,23.6078,92.3828,36.02,30.8453,361.1,3.6092,104.275,835.1317,7.1936,15624.0,4.7793
19/02/24,4.9606,966.58,3916.3,1335.15,18.9612,83.0163,17.0424,3.7987,4.0149,23.6376,92.5349,36.022,30.8525,360.71,3.6329,104.291,836.7499,7.1982,15631.0,4.787
20/02/24,4.927,962.61,3926.4,1337.5,18.9116,82.97,17.0614,3.7836,3.9929,23.4924,92.2852,36.055,30.9217,358.79,3.6833,104.079,837.2955,7.1925,15660.0,4.7987
21/02/24,4.9382,970.79,3925.3,1334.8,18.9204,82.9713,17.0422,3.7984,3.9907,23.4036,92.3663,35.853,31.008,357.94,3.6727,104.006,837.8499,7.1912,15635.0,4.7943
22/02/24,4.9644,979.38,3928.45,1328.75,19.1635,82.85,17.1076,3.7936,3.9957,23.4326,93.0,35.835,30.8118,358.4,3.6335,103.957,838.3799,7.194,15590.0,4.7755
23/02/24,4.9943,980.18,3963.92,1331.1,19.3143,82.95,17.1166,3.798,3.98,23.4191,94.867,36.112,30.9166,359.49,3.6316,103.936,838.95,7.1964,15598.0,4.7773
24/02/24,4.9943,980.18,3963.92,1331.1,19.3143,82.95,17.1166,3.798,3.98,23.4191,94.867,36.112,30.9166,359.49,3.6316,103.936,838.95,7.1964,15598.0,4.7773
25/02/24,4.9943,980.18,3963.92,1331.1,19.3143,82.95,17.1166,3.798,3.98,23.4191,94.867,36.112,30.9166,359.49,3.6316,103.936,838.95,7.1964,15598.0,4.7773
26/02/24,4.9809,988.7,3961.23,1331.05,19.2913,82.8975,17.0988,3.8014,3.9717,23.3927,92.4326,36.112,31.1247,358.78,3.6349,103.827,840.6998,7.1975,15630.0,4.7773
27/02/24,4.9342,981.28,3929.8,1331.15,19.097,82.8988,17.0635,3.79,3.9703,23.3503,92.036,35.82,31.1468,360.45,3.6087,103.829,841.1799,7.1979,15646.0,4.761
28/02/24,4.9707,977.1,3929.4,1333.65,19.275,82.9325,17.0932,3.7973,3.9851,23.3425,91.3191,36.052,31.2109,362.93,3.5954,103.975,841.78,7.198,15692.0,4.771
29/02/24,4.9708,966.5,3921.55,1331.4,19.204,82.9138,17.0542,3.7816,3.9942,23.4495,91.2001,35.87,31.2334,363.29,3.5728,104.156,842.33,7.1886,15719.0,4.7428
01/03/24,4.955,966.0,3947.55,1331.4,19.1115,82.905,17.0158,3.7701,3.9843,23.3969,91.7348,35.945,31.354,363.54,3.5588,103.861,843.1895,7.1968,15704.0,4.746
02/03/24,4.955,966.0,3947.55,1331.4,19.1115,82.905,17.0158,3.7701,3.9843,23.3969,91.7348,35.945,31.354,363.54,3.5588,103.861,843.1895,7.1968,15704.0,4.746
03/03/24,4.955,966.0,3947.55,1331.4,19.1115,82.905,17.0158,3.7701,3.9843,23.3969,91.7348,35.945,31.354,363.54,3.5588,103.861,843.1895,7.1968,15704.0,4.746
04/03/24,4.9481,975.5,3939.8,1331.35,19.0415,82.8925,16.9535,3.7724,3.9818,23.3768,91.4664,35.815,31.5755,364.68,3.5764,103.832,844.25,7.199,15742.0,4.7225
05/03/24,4.9583,980.37,3948.7,1334.5,18.9746,82.895,16.947,3.7506,3.9721,23.336,90.8782,35.815,31.6514,362.72,3.5938,103.798,845.25,7.1966,15771.0,4.7352
06/03/24,4.9455,984.65,3926.1,1334.35,18.8309,82.8288,16.8832,3.7333,3.9465,23.2732,90.7725,35.693,31.7708,361.5,3.5811,103.369,845.75,7.1978,15705.0,4.7323
07/03/24,4.935,981.61,3916.3,1330.9,18.6815,82.785,16.8759,3.7158,3.929,23.1582,90.6,35.577,31.8932,361.08,3.5743,102.823,846.343,7.1926,15655.0,4.7052
08/03/24,4.9833,961.65,3903.48,1319.75,18.7293,82.785,16.8125,3.6905,3.9299,23.1409,91.0719,35.42,31.9397,360.34,3.582,102.712,846.75,7.1873,15590.0,4.6835
09/03/24,4.9833,961.65,3903.48,1319.75,18.7293,82.785,16.8125,3.6905,3.9299,23.1409,91.0719,35.42,31.9397,360.34,3.582,102.712,846.75,7.1873,15590.0,4.6835
10/03/24,4.9833,961.65,3903.48,1319.75,18.7293,82.785,16.8125,3.6905,3.9299,23.1409,91.0719,35.42,31.9397,360.34,3.582,102.712,846.75,7.1873,15590.0,4.6835
11/03/24,4.9779,966.83,3909.9,1310.2,18.6792,82.765,16.7972,3.6901,3.9187,23.1776,90.4607,35.388,32.0285,361.13,3.6245,102.869,847.8445,7.1816,15590.0,4.6818
12/03/24,4.972,959.73,3916.4,1310.85,18.6698,82.775,16.8,3.6894,3.9246,23.1436,91.7487,35.57,32.0656,365.11,3.6575,102.957,845.3746,7.1824,15590.0,4.6782
13/03/24,4.972,945.5,3900.9,1314.35,18.5782,82.86,16.6665,3.6745,3.9127,23.0708,91.35,35.732,32.0857,361.83,3.6302,102.789,849.75,7.1869,15575.0,4.686
14/03/24,4.9898,940.63,3894.9,1317.75,18.734,82.825,16.7011,3.6864,3.9439,23.1549,91.5279,35.623,32.147,363.58,3.6546,103.36,850.25,7.1942,15580.0,4.686
15/03/24,4.9959,942.95,3884.83,1329.9,18.7733,82.89,16.7144,3.6908,3.9514,23.0814,92.525,35.775,32.1156,360.79,3.6719,103.432,850.75,7.197,15599.0,4.7072
16/03/24,4.9959,942.95,3884.83,1329.9,18.7733,82.89,16.7144,3.6908,3.9514,23.0814,92.525,35.775,32.1156,360.79,3.6719,103.432,850.75,7.197,15599.0,4.7072
17/03/24,4.9959,942.95,3884.83,1329.9,18.7733,82.89,16.7144,3.6908,3.9514,23.0814,92.525,35.775,32.1156,360.79,3.6719,103.432,850.75,7.197,15599.0,4.7072
18/03/24,5.0255,948.75,3885.43,1333.7,18.946,82.9125,16.8305,3.7015,3.975,23.2099,91.72,35.98,32.3103,363.17,3.6535,103.579,852.5,7.1984,15691.0,4.718
19/03/24,5.0307,965.75,3875.5,1340.0,18.9045,83.0425,16.8067,3.7033,3.9703,23.2584,92.4743,36.085,32.3629,363.13,3.6651,103.818,853.1943,7.1993,15718.0,4.737
20/03/24,4.9681,967.28,3871.7,1339.55,18.7034,83.1687,16.6805,3.6949,3.9461,23.0785,92.5126,36.173,32.3746,360.3,3.6426,103.389,853.282,7.1979,15723.0,4.7367
21/03/24,4.979,972.8,3901.33,1322.5,18.8219,83.1537,16.7401,3.6937,3.966,23.3173,91.85,36.052,32.0375,363.54,3.612,104.007,854.25,7.1995,15669.0,4.7155
22/03/24,5.0015,982.88,3893.9,1338.45,19.0295,83.425,16.7645,3.6976,3.9971,23.4656,92.2385,36.372,32.0254,367.84,3.6359,104.43,854.765,7.2292,15783.0,4.7365
23/03/24,5.0015,982.88,3893.9,1338.45,19.0295,83.425,16.7645,3.6976,3.9971,23.4656,92.2385,36.372,32.0254,367.84,3.6359,104.43,854.765,7.2292,15783.0,4.7365
24/03/24,5.0015,982.88,3893.9,1338.45,19.0295,83.425,16.7645,3.6976,3.9971,23.4656,92.2385,36.372,32.0254,367.84,3.6359,104.43,854.765,7.2292,15783.0,4.7365
25/03/24,4.9752,978.7,3894.0,1342.25,18.8847,83.425,16.6737,3.7059,3.9757,23.3371,92.9,36.403,32.1567,366.4,3.6463,104.224,856.2075,7.2114,15800.0,4.7238
26/03/24,4.9816,980.55,3849.33,1339.55,18.9808,83.2887,16.6428,3.7221,3.9793,23.3524,92.4751,36.295,32.2042,365.15,3.6645,104.298,856.75,7.216,15793.0,4.7205
27/03/24,4.9852,980.25,3854.8,1348.7,18.909,83.3788,16.5427,3.7202,3.9849,23.3862,92.452,36.415,32.2922,364.61,3.6797,104.348,857.6721,7.2271,15858.0,4.7345
28/03/24,5.0141,979.36,3863.15,1346.15,18.9399,83.4037,16.6251,3.722,3.9918,23.4505,92.5762,36.48,32.3443,365.1,3.6754,104.546,857.6721,7.2267,15857.0,4.7345
29/03/24,5.0141,979.36,3863.15,1347.35,18.881,83.4037,16.5586,3.722,3.9792,23.3944,92.4615,36.39,32.3755,364.92,3.6882,104.487,857.6721,7.2224,15857.0,4.725
30/03/24,5.0141,979.36,3863.15,1347.35,18.881,83.4037,16.5586,3.722,3.9792,23.3944,92.4615,36.39,32.3755,364.92,3.6882,104.487,857.6721,7.2224,15857.0,4.725
31/03/24,5.0141,979.36,3863.15,1347.35,18.881,83.4037,16.5586,3.722,3.9792,23.3944,92.4615,36.39,32.3755,364.92,3.6882,104.487,857.6721,7.2224,15857.0,4.725
01/04/24,5.0553,984.9,3863.3,1349.3,18.9412,83.4037,16.6132,3.7309,3.9986,23.5308,92.4473,36.423,32.2757,367.81,3.689,105.019,857.6721,7.2308,15895.0,4.7305
02/04/24,5.0584,975.53,3826.7,1352.1,18.7759,83.3838,16.5543,3.7079,3.9833,23.5033,92.4435,36.638,32.046,366.57,3.7129,104.816,857.6721,7.2326,15897.0,4.7525
03/04/24,5.0391,954.89,3811.0,1348.85,18.6722,83.4337,16.5403,3.6894,3.9608,23.3745,92.3,36.707,31.9598,362.33,3.7017,104.249,857.6787,7.2332,15920.0,4.756
04/04/24,5.0556,942.38,3777.25,1346.95,18.7131,83.445,16.5884,3.6793,3.9593,23.3675,92.25,36.713,31.9164,361.8,3.7593,104.121,861.75,7.2332,15893.0,4.7402
05/04/24,5.0665,949.1,3764.2,1352.7,18.702,83.2925,16.453,3.6797,3.9488,23.3458,92.5941,36.645,32.0466,359.79,3.765,104.298,862.7246,7.2332,15848.0,4.7475
06/04/24,5.0665,949.1,3764.2,1352.7,18.702,83.2925,16.453,3.6797,3.9488,23.3458,92.5941,36.645,32.0466,359.79,3.765,104.298,862.7246,7.2332,15848.0,4.7475
07/04/24,5.0665,949.1,3764.2,1352.7,18.702,83.2925,16.453,3.6797,3.9488,23.3458,92.5941,36.645,32.0466,359.79,3.765,104.298,862.7246,7.2332,15848.0,4.7475
08/04/24,5.0295,944.13,3771.3,1353.25,18.6409,83.315,16.3195,3.6881,3.924,23.3403,92.6451,36.645,32.0162,359.05,3.7014,104.14,864.2026,7.2308,15848.0,4.7525
09/04/24,5.0093,941.55,3775.9,1354.95,18.4606,83.315,16.3868,3.6951,3.9259,23.4123,92.9,36.365,32.2604,359.67,3.6997,104.148,864.662,7.2323,15848.0,4.7478
10/04/24,5.0748,954.55,3814.4,1354.95,18.7767,83.1938,16.4417,3.7131,3.9704,23.6705,93.3,36.368,32.3141,364.16,3.7558,105.245,865.2905,7.2343,15848.0,4.7478
11/04/24,5.0925,955.7,3836.1,1364.2,18.7328,83.1938,16.4403,3.7007,3.9737,23.6531,93.2766,36.605,32.2939,363.27,3.7285,105.282,865.7245,7.237,15848.0,4.7478
12/04/24,5.1182,969.5,3856.5,1375.4,18.8642,83.415,16.6441,3.7064,4.0283,23.7989,93.3003,36.605,32.3579,369.17,3.7533,106.038,866.752,7.2373,15848.0,4.7705
13/04/24,5.1182,969.5,3856.5,1375.4,18.8642,83.415,16.6441,3.7064,4.0283,23.7989,93.3003,36.605,32.3579,369.17,3.7533,106.038,866.752,7.2373,15848.0,4.7705
14/04/24,5.1182,969.5,3856.5,1375.4,18.8642,83.415,16.6441,3.7064,4.0283,23.7989,93.3003,36.605,32.3579,369.17,3.7533,106.038,866.752,7.2373,15848.0,4.7705
15/04/24,5.1856,979.1,3907.63,1384.05,18.9867,83.45,16.7175,3.7317,4.0512,23.8099,93.5066,36.605,32.4306,370.94,3.7433,106.208,868.2927,7.2382,15848.0,4.78
16/04/24,5.2829,981.84,3921.38,1394.65,19.0538,83.5375,17.0728,3.7586,4.1112,23.7286,94.1498,36.605,32.4699,372.26,3.759,106.257,868.7153,7.2378,16176.0,4.7957
17/04/24,5.2421,977.83,3905.5,1386.8,19.0276,83.5375,16.9644,3.7464,4.0633,23.6651,94.222,36.777,32.4698,368.27,3.8002,105.951,869.2153,7.2385,16220.0,4.793
18/04/24,5.2485,965.78,3934.88,1373.1,19.1535,83.5437,17.0679,3.731,4.0748,23.749,93.9808,36.765,32.5292,370.49,3.795,106.151,869.744,7.2387,16179.0,4.7855
19/04/24,5.2021,955.3,3903.88,1382.3,19.1033,83.47,17.0948,3.6917,4.0441,23.6986,93.109,36.86,32.5355,369.98,3.764,106.154,871.2118,7.2393,16260.0,4.7832
20/04/24,5.2021,955.3,3903.88,1382.3,19.1033,83.47,17.0948,3.6917,4.0441,23.6986,93.109,36.86,32.5355,369.98,3.764,106.154,871.2118,7.2393,16260.0,4.7832
21/04/24,5.2021,955.3,3903.88,1382.3,19.1033,83.47,17.0948,3.6917,4.0441,23.6986,93.109,36.86,32.5355,369.98,3.764,106.154,871.2118,7.2393,16260.0,4.7832
22/04/24,5.1663,953.4,3913.88,1379.4,19.194,83.3712,17.1381,3.6964,4.0522,23.7258,93.7,36.995,32.5206,370.09,3.7734,106.077,872.1847,7.2436,16237.0,4.7768
23/04/24,5.1264,954.6,3906.63,1378.35,19.1149,83.3412,16.9588,3.7035,4.0269,23.564,93.2083,37.06,32.5546,367.35,3.7738,105.675,872.7502,7.2452,16220.0,4.7803
24/04/24,5.1481,950.75,3936.25,1369.4,19.2276,83.32,17.0727,3.7221,4.0514,23.5991,92.3116,37.02,32.5673,368.21,3.7838,105.857,873.192,7.246,16155.0,4.7773
25/04/24,5.1592,949.51,3956.03,1374.8,19.032,83.325,17.2054,3.7491,4.0216,23.4296,92.273,37.02,32.5374,366.04,3.8052,105.598,873.8112,7.2399,16188.0,4.776
26/04/24,5.1166,950.4,3902.0,1375.3,18.8093,83.35,17.1624,3.7455,4.0378,23.4073,91.88,36.96,32.509,366.82,3.7979,105.938,874.75,7.2464,16210.0,4.768
27/04/24,5.1166,950.4,3902.0,1375.3,18.8093,83.35,17.1624,3.7455,4.0378,23.4073,91.88,36.96,32.509,366.82,3.7979,105.938,874.75,7.2464,16210.0,4.768
28/04/24,5.1166,950.4,3902.0,1375.3,18.8093,83.35,17.1624,3.7455,4.0378,23.4073,91.88,36.96,32.509,366.82,3.7979,105.938,874.75,7.2464,16210.0,4.768
29/04/24,5.1205,941.55,3861.63,1377.25,18.6305,83.4738,17.0065,3.7403,4.025,23.4516,93.3101,37.033,32.5366,364.98,3.7457,105.579,876.6682,7.229,16255.0,4.7675
30/04/24,5.1934,960.33,3932.13,1382.1,18.7821,83.4362,17.1402,3.7549,4.0615,23.5824,93.4501,37.057,32.4229,366.84,3.7408,106.221,876.7237,7.241,16259.0,4.7725
01/05/24,5.1934,960.33,3921.0,1382.1,18.5854,83.4362,16.9957,3.7675,4.0357,23.421,93.8251,37.057,32.4877,364.23,3.7543,105.755,876.7237,7.241,16259.0,4.7725
